Accelerometer,,,,,
time,x,y,z,,
1398,9.497421265,2.852813721,2.138656616,,
1419,9.643920898,2.153320313,1.628799438,,
1434,9.479019165,1.672409058,1.63180542,,
1453,9.555053711,1.206420898,1.385742188,,
1473,9.474334717,1.050872803,1.544265747,,
1493,9.675964355,0.834991455,1.630599976,,
1516,9.765960693,0.699661255,1.799682617,,
1533,9.732299805,0.702865601,1.885940552,,
1552,9.700698853,0.696685791,1.744888306,,
1591,10.03059387,0.736831665,1.961364746,,
1611,10.33409119,0.753692627,1.906600952,,
1634,10.09178162,0.763183594,2.003723145,,
1651,9.836029053,0.777603149,2.015426636,,
1670,10.02822876,0.855026245,2.432601929,,
1690,10.48887634,0.647872925,2.272750854,,
1709,9.961181641,0.842803955,2.401351929,,
1730,9.54397583,0.990585327,2.658477783,,
1752,9.994842529,0.380447388,2.652282715,,
1769,10.60668945,0.0128479,2.440795898,,
1789,10.33685303,0.241394043,2.4712677,,
1808,10.070755,0.65057373,2.659103394,,
1827,10.12361145,0.611053467,2.965270996,,
1847,10.28912354,0.257339478,3.024993896,,
1870,9.895584106,0.138259888,2.542953491,,
1889,9.491195679,0.212036133,2.645370483,,
1908,9.452087402,-0.111968994,2.586242676,,
1927,9.987884521,-0.68397522,2.093429565,,
1945,10.06983948,-0.727005005,1.87399292,,
1966,10.09811401,-0.975326538,1.374664307,,
1991,10.17169189,-1.500015259,0.5677948,,
2008,10.42288208,-1.678787231,0.529510498,,
2025,10.31802368,-1.512832642,0.719436646,,
2044,10.1269989,-1.213394165,0.73550415,,
2064,10.11299133,-0.901489258,0.871154785,,
2084,10.11520386,-0.656723022,0.867294312,,
2103,10.01968384,-0.353591919,1.009048462,,
2125,10.06509399,-0.175964355,1.080886841,,
2143,10.19793701,-0.129241943,1.061584473,,
2163,10.18013,-0.033981323,1.096694946,,
2182,10.05812073,0.107696533,1.126296997,,
2202,9.949142456,0.143753052,1.269577026,,
2221,9.981781006,0.135894775,1.419952393,,
2243,10.11347961,0.232818604,1.436569214,,
2262,10.26754761,0.369567871,1.642349243,,
2280,10.46421814,0.704483032,2.125289917,,
2300,10.63868713,0.928604126,2.285858154,,
2320,10.5305481,0.819137573,2.263687134,,
2339,10.49732971,0.711303711,2.270965576,,
2364,10.532547,0.757827759,2.397827148,,
2380,10.46336365,0.845458984,2.696121216,,
2398,10.27009583,0.716369629,2.617584229,,
2418,9.81137085,0.494766235,2.36831665,,
2438,9.75328064,0.434432983,2.304244995,,
2458,9.70401001,0.558288574,2.404190063,,
2498,9.542053223,0.657897949,2.473678589,,
2517,9.322280884,0.639862061,2.496185303,,
2537,9.500427246,0.562591553,2.565353394,,
2556,9.596694946,0.574966431,2.609344482,,
2576,9.694641113,0.775878906,2.818161011,,
2599,9.703231812,0.711257935,2.81439209,,
2616,9.915145874,0.49798584,2.757888794,,
2635,10.03012085,0.318618774,2.492889404,,
2656,10.05912781,0.414474487,2.465301514,,
2675,9.835494995,0.67326355,2.602294922,,
2694,9.712875366,0.797149658,2.594100952,,
2718,9.660858154,0.662506104,2.438095093,,
2735,9.570648193,0.485519409,2.248092651,,
2753,9.47668457,0.530578613,2.233520508,,
2774,9.411361694,0.598693848,2.259063721,,
2793,9.488967896,0.554733276,2.310836792,,
2812,9.493469238,0.53868103,2.32649231,,
2836,9.612548828,0.528747559,2.222488403,,
2854,9.7472229,0.465454102,2.132751465,,
2872,9.773864746,0.365280151,2.200241089,,
2893,9.842453003,0.33972168,2.094284058,,
2911,9.954711914,0.380767822,2.067779541,,
2930,9.980331421,0.384674072,2.176208496,,
2955,9.874359131,0.260269165,2.307556152,,
2973,9.727859497,0.15335083,2.409393311,,
2989,9.651794434,0.247436523,2.466491699,,
3009,9.709671021,0.411361694,2.455276489,,
3029,9.708709717,0.484069824,2.394897461,,
3049,9.777282715,0.502700806,2.501907349,,
3073,9.690185547,0.459854126,2.517349243,,
3091,9.640975952,0.432754517,2.597305298,,
3108,9.618789673,0.480499268,2.592849731,,
3127,9.620620728,0.422973633,2.608139038,,
3147,9.772720337,0.471847534,2.599258423,,
3167,9.715438843,0.393066406,2.487045288,,
3189,9.73789978,0.349914551,2.433670044,,
3210,9.922149658,0.383346558,2.426055908,,
3228,10.0632019,0.299743652,2.268356323,,
3246,10.12609863,0.550094604,2.210968018,,
3266,9.952453613,0.290344238,2.50100708,,
3285,9.843902588,-0.053756714,2.075363159,,
3307,9.953048706,0.131530762,2.734512329,,
3327,9.741226196,0.504165649,3.074203491,,
3346,9.975784302,0.522583008,3.403839111,,
3384,9.73550415,0.372756958,3.176193237,,
3404,9.749755859,0.489974976,2.878509521,,
3423,9.325042725,0.527328491,2.714920044,,
3445,9.551895142,0.652252197,2.641281128,,
3463,9.879882813,0.560928345,2.418380737,,
3482,9.734344482,0.515014648,2.715332031,,
3502,9.90272522,0.486785889,2.561416626,,
,,,,,
Gyroscope,,,,,
time,x,y,z,,
0,0.004211426,0.00680542,0.010681152,,
0,0.004486084,0.009994507,0.002639771,,
1,0.00730896,0.012329102,9.46E-04,,
1,0.012924194,0.015396118,0.001342773,,
1,0.013397217,0.017608643,-0.002609253,,
31,0.00958252,0.019790649,-0.007766724,,
37,0.001815796,0.022689819,-0.00553894,,
55,4.27E-04,0.028518677,0.002426147,,
77,-5.19E-04,0.032287598,0.003372192,,
96,0.001968384,0.02935791,8.85E-04,,
115,0.006362915,0.024276733,-0.003143311,,
135,0.011734009,0.014938354,-0.007446289,,
154,0.014205933,0.011566162,-0.010009766,,
174,0.014022827,0.01335144,-0.00944519,,
195,0.016311646,0.01399231,-0.002944946,,
215,0.030548096,0.01260376,0.002166748,,
233,0.055587769,0.007293701,0.004486084,,
254,0.084884644,0.002792358,0.007644653,,
273,0.117172241,0.005493164,0.015838623,,
292,0.15763855,0.014404297,0.023391724,,
315,0.21661377,0.034057617,0.020050049,,
333,0.294296265,0.072372437,0.002258301,,
353,0.380950928,0.077819824,-0.016113281,,
372,0.478713989,0.060546875,-0.017028809,,
391,0.598220825,0.056335449,0.009353638,,
410,0.772842407,0.069015503,0.04385376,,
434,1.024490356,0.094680786,0.069595337,,
452,1.363876343,0.093063354,0.112350464,,
470,1.723419189,0.117126465,0.208007813,,
490,2.052383423,0.132827759,0.335617065,,
509,2.399719238,0.132995605,0.420318604,,
528,2.757354736,0.142990112,0.433563232,,
553,3.06477356,0.155014038,0.451782227,,
570,3.366775513,0.169830322,0.524871826,,
588,3.668655396,0.19732666,0.615570068,,
608,3.909194946,0.227462769,0.691207886,,
627,4.024017334,0.256561279,0.674575806,,
649,4.022857666,0.295181274,0.60043335,,
670,3.778427124,0.206161499,0.504898071,,
689,3.141799927,-8.54E-04,0.33164978,,
726,2.465591431,-0.016082764,0.103759766,,
745,1.886672974,-0.032989502,-0.033828735,,
768,1.387359619,-0.207138062,-0.047302246,,
788,0.867263794,-0.179122925,0.011566162,,
806,0.359619141,-0.039474487,-0.01385498,,
824,-0.162918091,-0.016677856,-0.049911499,,
844,-0.717483521,0.006286621,-0.030303955,,
863,-1.223083496,0.038787842,-0.02973938,,
883,-1.718521118,0.013748169,-0.064178467,,
908,-2.193450928,-0.030517578,-0.127105713,,
927,-2.688552856,-0.051208496,-0.240020752,,
943,-3.161727905,-0.089752197,-0.333526611,,
964,-3.5546875,-0.187545776,-0.38168335,,
982,-3.913162231,-0.244400024,-0.411834717,,
1002,-4.297775269,-0.231796265,-0.441482544,,
1027,-4.64465332,-0.191101074,-0.445037842,,
1042,-4.868713379,-0.193618774,-0.427703857,,
1061,-4.96572876,-0.243774414,-0.420135498,,
1080,-5.078613281,-0.300506592,-0.455657959,,
1099,-5.211410522,-0.370620728,-0.507705688,,
1119,-5.226119995,-0.410400391,-0.537078857,,
1144,-5.092575073,-0.452484131,-0.558670044,,
1162,-4.905303955,-0.491134644,-0.599487305,,
1179,-4.749099731,-0.562927246,-0.689712524,,
1200,-4.606872559,-0.611434937,-0.779129028,,
1217,-4.422683716,-0.562744141,-0.795349121,,
1237,-4.17628479,-0.472595215,-0.732040405,,
1257,-3.859375,-0.389846802,-0.595535278,,
1281,-3.493484497,-0.370330811,-0.421875,,
1297,-3.024536133,-0.327972412,-0.349304199,,
1316,-2.437332153,-0.256729126,-0.293762207,,
1336,-1.791305542,-0.191772461,-0.178421021,,
1355,-1.230529785,-0.179870605,-0.028594971,,
1375,-0.820861816,-0.216369629,0.04989624,,
1398,-0.403915405,-0.18081665,0.061889648,,
1420,0.005004883,-0.12171936,0.092956543,,
1435,0.318344116,-0.051574707,0.106231689,,
1454,0.551986694,0.060516357,0.108505249,,
1473,0.708740234,0.135620117,0.096374512,,
1493,0.842544556,0.198562622,0.067108154,,
1517,0.968063354,0.235046387,0.023986816,,
1534,1.092605591,0.262527466,0.008926392,,
1553,1.210968018,0.28326416,0.049987793,,
1592,1.340606689,0.310897827,0.120437622,,
1611,1.463394165,0.295776367,0.135482788,,
1634,1.564193726,0.286819458,0.142150879,,
1653,1.669418335,0.264465332,0.200149536,,
1671,1.798294067,0.251617432,0.282852173,,
1691,1.956588745,0.183990479,0.302246094,,
1710,2.093521118,0.098770142,0.275360107,,
1730,2.264404297,0.095336914,0.296707153,,
1753,2.442276001,0.171539307,0.331329346,,
1770,2.528945923,0.154708862,0.280502319,,
1789,2.555389404,0.080917358,0.182891846,,
1809,2.623977661,0.09992981,0.124771118,,
1828,2.759490967,0.154388428,0.102294922,,
1848,2.878952026,0.137252808,0.069229126,,
1871,2.927978516,0.113189697,0.046127319,,
1890,2.918731689,0.174438477,0.05859375,,
1909,2.908279419,0.247940063,0.084777832,,
1927,2.825653076,0.268936157,0.112106323,,
1946,2.632019043,0.249633789,0.126220703,,
1966,2.425476074,0.243270874,0.155197144,,
1992,2.176223755,0.268081665,0.191513062,,
2009,1.854049683,0.223587036,0.179519653,,
2025,1.503997803,0.129272461,0.097915649,,
2045,1.146347046,0.112380981,0.021484375,,
2064,0.842102051,0.107650757,-0.006790161,,
2085,0.597473145,0.077926636,-0.004180908,,
2110,0.379684448,0.053497314,0.012390137,,
2125,0.202438354,0.065261841,0.03793335,,
2144,0.056640625,0.080581665,0.035858154,,
2164,-0.092086792,0.086883545,7.63E-04,,
2183,-0.222793579,0.112854004,-0.039001465,,
2202,-0.332672119,0.146133423,-0.04901123,,
2222,-0.424697876,0.159133911,-0.039871216,,
2244,-0.510131836,0.156311035,-0.027786255,,
2262,-0.586471558,0.170272827,-0.0184021,,
2281,-0.629089355,0.196365356,-0.007858276,,
2301,-0.616363525,0.174865723,5.04E-04,,
2321,-0.590057373,0.145065308,0.002731323,,
2340,-0.575286865,0.151062012,0.001083374,,
2364,-0.57460022,0.140533447,0.004577637,,
2381,-0.559585571,0.10774231,0.005996704,,
2399,-0.520874023,0.058013916,-0.002807617,,
2419,-0.497741699,0.037261963,-0.019775391,,
2439,-0.496734619,0.024154663,-0.01751709,,
2458,-0.491394043,0.022537231,-0.019515991,,
2498,-0.456436157,0.016281128,-0.044296265,,
2519,-0.419052124,0.025009155,-0.054428101,,
2537,-0.382888794,0.089782715,-0.039123535,,
2557,-0.354888916,0.120803833,-0.027389526,,
2576,-0.317352295,0.11869812,-0.006439209,,
2600,-0.258972168,0.099655151,0.02041626,,
2617,-0.211547852,0.102874756,0.043670654,,
2636,-0.203186035,0.068283081,0.041885376,,
2660,-0.222229004,0.026229858,0.019454956,,
2676,-0.217025757,-0.002990723,-0.018081665,,
2694,-0.167556763,-0.00730896,-0.034286499,,
2718,-0.098419189,-0.012893677,-0.024978638,,
2735,-0.054992676,-0.021881104,-0.010650635,,
2754,-0.052520752,-0.020858765,-0.007369995,,
2774,-0.043838501,0.011184692,4.43E-04,,
2793,-0.022689819,0.045074463,0.007415771,,
2812,-3.81E-04,0.065612793,0.019577026,,
2836,0.020828247,0.084838867,0.040084839,,
2855,0.026947021,0.100265503,0.049880981,,
2873,0.008666992,0.104446411,0.030838013,,
2893,-0.007217407,0.097625732,0.010223389,,
2912,-0.015487671,0.086761475,8.70E-04,,
2931,-0.01222229,0.063262939,-0.004608154,,
2955,-0.005310059,0.033828735,-0.005523682,,
2974,-0.014358521,0.013580322,-0.011047363,,
2990,-0.030471802,0.007278442,-0.023666382,,
3010,-0.034423828,0.028839111,-0.0362854,,
3030,-0.024536133,0.052383423,-0.039535522,,
3049,-5.95E-04,0.06300354,-0.037353516,,
3073,0.024795532,0.062347412,-0.04095459,,
3091,0.034164429,0.066818237,-0.043014526,,
3108,0.03062439,0.077880859,-0.044525146,,
3128,0.050292969,0.113174438,-0.014846802,,
3149,0.050354004,0.08934021,0.015594482,,
3167,0.032821655,0.061218262,0.015411377,,
3190,0.013061523,0.047988892,0.016220093,,
3211,-9.16E-04,0.039932251,0.013320923,,
3230,-0.01335144,0.03213501,0.002456665,,
3246,-0.033782959,0.026382446,-0.019851685,,
3267,-0.032577515,-0.007522583,-0.02746582,,
3285,-0.051956177,-0.053314209,0.016601563,,
3307,-0.101333618,-0.042251587,0.031219482,,
3328,-0.087417603,-0.04359436,0.038879395,,
3347,-0.108840942,-0.131652832,0.046661377,,
3384,-0.134994507,-0.163619995,-0.007507324,,
3405,-0.150619507,-0.177047729,-0.045730591,,
3423,-0.147750854,-0.16696167,-0.066360474,,
3445,-0.133117676,-0.109161377,-0.032958984,,
3463,-0.092819214,-0.067047119,-0.016860962,,
3482,-0.068054199,-0.051956177,-0.012039185,,
3502,-0.050842285,-0.025253296,-0.01020813,,
,,,,,
Geomagnetic Rotation,,,,,
time,x,y,z,,
0,0.245910093,-0.584293962,0.27247715,,
1,0.245911196,-0.584261596,0.272379547,,
1,0.245561749,-0.584471524,0.27179876,,
1,0.245199963,-0.584413648,0.271555871,,
11,0.246338725,-0.584377825,0.272971421,,
32,0.247263119,-0.584028721,0.274105757,,
41,0.248208821,-0.583648503,0.275171757,,
62,0.248177871,-0.583862364,0.274813652,,
79,0.250653803,-0.582788825,0.277589142,,
100,0.252805471,-0.581837714,0.28010878,,
119,0.252644092,-0.581471264,0.280232251,,
140,0.254639387,-0.580451488,0.283073872,,
162,0.256547302,-0.579613745,0.285528004,,
180,0.257555425,-0.579055548,0.286523253,,
199,0.258038819,-0.578421235,0.28679359,,
217,0.258739501,-0.57759124,0.287204295,,
238,0.25988844,-0.576354384,0.288456082,,
256,0.259518743,-0.576061666,0.287536442,,
279,0.259427994,-0.575425088,0.286987841,,
300,0.260505706,-0.574302435,0.286763728,,
316,0.264350653,-0.570709288,0.290544182,,
336,0.268376678,-0.568117976,0.293046713,,
355,0.269688994,-0.566956937,0.292508066,,
375,0.273139924,-0.564956844,0.29394564,,
400,0.277872413,-0.56131804,0.296443522,,
416,0.284202725,-0.556115091,0.300027609,,
435,0.294179142,-0.549752772,0.303515553,,
453,0.301732183,-0.543267429,0.307839543,,
474,0.308621287,-0.536937296,0.313168406,,
494,0.317125946,-0.529227018,0.32075268,,
517,0.325362504,-0.520581186,0.329001606,,
535,0.336056322,-0.509668052,0.341469854,,
554,0.34664759,-0.497999072,0.354793668,,
571,0.355885744,-0.486086279,0.367838681,,
592,0.363199413,-0.47615391,0.381198376,,
611,0.370075166,-0.466665387,0.398498893,,
637,0.370032847,-0.468852758,0.40809232,,
654,0.374012291,-0.460742503,0.425547689,,
670,0.372799158,-0.469157398,0.434407443,,
690,0.366668016,-0.483040065,0.438781679,,
710,0.359377831,-0.491788507,0.447961092,,
730,0.359479189,-0.4956792,0.459270269,,
750,0.360755473,-0.497126222,0.471528947,,
769,0.367870897,-0.499755949,0.481609136,,
789,0.375334412,-0.501881063,0.49148342,,
809,0.381626636,-0.501981378,0.502797127,,
828,0.397288322,-0.494390041,0.523153901,,
848,0.412217766,-0.484761626,0.542519391,,
868,0.428574592,-0.473145306,0.562287271,,
891,0.447270781,-0.456965059,0.583583415,,
908,0.46104911,-0.444237947,0.600418568,,
927,0.47271207,-0.430256426,0.616742909,,
946,0.474441379,-0.423863679,0.625063479,,
966,0.470720023,-0.422552228,0.62875092,,
985,0.464171648,-0.424028933,0.630622327,,
1010,0.447440892,-0.434672654,0.622614264,,
1027,0.424614191,-0.447004259,0.60967356,,
1045,0.407426327,-0.452435374,0.601704717,,
1064,0.387680888,-0.460908771,0.589615524,,
1084,0.359150529,-0.477693737,0.565411568,,
1104,0.339115471,-0.484185249,0.549648762,,
1129,0.324213117,-0.485254079,0.537256181,,
1145,0.30682683,-0.489207715,0.517378509,,
1163,0.293249547,-0.494651645,0.497734249,,
1182,0.275005668,-0.501529813,0.471715927,,
1202,0.257205218,-0.508863688,0.444753855,,
1222,0.244665891,-0.5136199,0.421940833,,
1243,0.228484407,-0.519768059,0.392209321,,
1264,0.212868601,-0.525808692,0.359691769,,
1281,0.204182565,-0.530360758,0.330214202,,
1301,0.197924957,-0.535787702,0.296406686,,
1320,0.192936331,-0.539014816,0.267502248,,
1340,0.18765071,-0.545221925,0.23851876,,
1363,0.176553562,-0.554169834,0.208010495,,
1381,0.16826877,-0.562817693,0.178302839,,
1399,0.161393583,-0.566655517,0.156407058,,
1420,0.151770934,-0.573713839,0.134382263,,
1439,0.142705992,-0.579330146,0.116480269,,
1458,0.132992119,-0.585655153,0.100432023,,
1481,0.125019476,-0.590471923,0.087931201,,
1500,0.117879517,-0.59478569,0.078197338,,
1518,0.111457199,-0.59827137,0.070371389,,
1538,0.104892865,-0.601324975,0.062397253,,
1556,0.099738628,-0.604313374,0.056234453,,
1576,0.095301196,-0.606643617,0.051072739,,
1601,0.091030471,-0.609141529,0.046112634,,
1618,0.088956863,-0.610752523,0.043914214,,
1636,0.087236106,-0.61210084,0.042011864,,
1655,0.087195396,-0.612048507,0.041993279,,
1675,0.087734491,-0.612712562,0.044086814,,
1694,0.089088917,-0.612667441,0.046114378,,
1720,0.091514803,-0.61139679,0.047987401,,
1735,0.0943712,-0.610195756,0.053971637,,
1753,0.094842754,-0.610512495,0.059321109,,
1773,0.096521877,-0.610485673,0.065020725,,
1793,0.10117352,-0.609373152,0.071707919,,
1812,0.106108613,-0.607482076,0.078437597,,
1836,0.111441463,-0.604863644,0.088126324,,
1854,0.11711929,-0.603721678,0.098647803,,
1872,0.122984931,-0.602198362,0.108527876,,
1891,0.130450681,-0.599374235,0.120788954,,
1911,0.135812819,-0.599063873,0.134003952,,
1931,0.140407234,-0.599510849,0.145847648,,
1949,0.143804058,-0.600572705,0.155450061,,
1974,0.145442948,-0.604342341,0.164341167,,
1992,0.145028234,-0.609913588,0.171444237,,
2010,0.146393329,-0.613358736,0.180253327,,
2030,0.148316428,-0.616715431,0.187774673,,
2049,0.151568577,-0.618910849,0.195026308,,
2069,0.158855975,-0.619740069,0.205535933,,
2093,0.165133104,-0.620707273,0.213432923,,
2110,0.172877625,-0.620241344,0.221661344,,
2128,0.180156276,-0.619975805,0.228914216,,
2148,0.188876107,-0.619073033,0.237650365,,
2167,0.197885752,-0.61768508,0.246272907,,
2186,0.205899268,-0.616293132,0.253193408,,
2208,0.213317737,-0.614366055,0.25997135,,
2232,0.220445678,-0.612121105,0.266723543,,
2246,0.225152493,-0.610784292,0.27006045,,
2266,0.231877387,-0.607943058,0.275690734,,
2286,0.240391567,-0.603030026,0.282714665,,
2305,0.2479458,-0.598380923,0.288171977,,
2328,0.254205018,-0.594310164,0.293195575,,
2346,0.259676427,-0.590551734,0.297967762,,
2366,0.264722764,-0.586657643,0.30237329,,
2384,0.265723675,-0.583784461,0.302324593,,
2404,0.26602459,-0.581624269,0.302014858,,
2423,0.267604858,-0.579443932,0.303946644,,
2448,0.268202156,-0.577927768,0.304830283,,
2467,0.269433916,-0.575890064,0.306125998,,
2483,0.269161373,-0.574372947,0.305304646,,
2502,0.269275993,-0.57258749,0.305172145,,
2522,0.269091904,-0.570950866,0.305156022,,
2541,0.268592834,-0.56954813,0.304795682,,
2565,0.269750386,-0.566903412,0.305886865,,
2583,0.270681262,-0.564484119,0.306926072,,
2601,0.269753635,-0.563245416,0.306528509,,
2620,0.268183142,-0.563320696,0.305643559,,
2639,0.266892552,-0.56355983,0.304617465,,
2660,0.266714096,-0.562702179,0.304074496,,
2684,0.266821355,-0.561616421,0.303108186,,
2702,0.266519308,-0.5610829,0.301875979,,
2719,0.265529543,-0.561544836,0.300502777,,
2738,0.264934987,-0.561835349,0.29955855,,
2758,0.265001148,-0.561708391,0.298914522,,
2778,0.263465643,-0.56222862,0.296647578,,
2801,0.263107061,-0.562150419,0.296032667,,
2821,0.262714803,-0.562091529,0.295481056,,
2837,0.262226462,-0.563014269,0.294160157,,
2857,0.261529386,-0.563489258,0.293744266,,
2876,0.260664493,-0.564294636,0.293037385,,
2897,0.259625852,-0.565553427,0.291892469,,
2918,0.258222103,-0.566785812,0.28988874,,
2936,0.256643891,-0.56763202,0.288456917,,
2956,0.255500913,-0.567846715,0.288526624,,
2974,0.254881889,-0.567508042,0.289761811,,
2995,0.255290091,-0.566654623,0.291145205,,
3014,0.256015927,-0.565885425,0.292208105,,
3034,0.256980926,-0.565190494,0.293212742,,
3055,0.257990032,-0.56401068,0.29467687,,
3074,0.257893384,-0.563481033,0.294905424,,
3093,0.255360186,-0.563678503,0.2923311,,
3113,0.253312647,-0.563894928,0.289824545,,
3132,0.253307909,-0.563106894,0.290574908,,
3158,0.251078784,-0.563582301,0.287767917,,
3174,0.248397514,-0.564557552,0.284782708,,
3194,0.249776676,-0.563878357,0.287056535,,
3211,0.250272065,-0.563745439,0.287855864,,
3231,0.250041783,-0.564512491,0.28782627,,
3253,0.249792472,-0.565382779,0.286158413,,
3270,0.249295577,-0.565253675,0.28665626,,
3292,0.246962026,-0.567248523,0.285368353,,
3310,0.24419786,-0.567439556,0.283754259,,
3329,0.245020285,-0.565123022,0.285458714,,
3348,0.24596189,-0.562182963,0.287853658,,
3368,0.246502578,-0.560024202,0.290048689,,
3389,0.248145625,-0.55834657,0.292389035,,
3415,0.249812171,-0.556839645,0.294430375,,
3430,0.250698954,-0.556024909,0.294558346,,
3448,0.251301765,-0.556417167,0.294141889,,
3467,0.252003878,-0.555593371,0.294984251,,
3487,0.250401527,-0.556534529,0.292436093,,
3506,0.250589818,-0.556322277,0.292706132,,
,,,,,
Rotation Vector,,,,,
time,x*sin(theta/2),y*sin(theta/2),z*sin(theta/2),cos(theta/2),akurasi (dalam radians) (-1 jika tidak ada)
0,0.251048148,-0.581475735,0.279352158,0.72168076,0.17453292
1,0.250783652,-0.581510007,0.279028714,0.721870244,0.17453292
1,0.250774175,-0.581461251,0.278989464,0.721927941,0.17453292
1,0.250714302,-0.581285,0.279049456,0.722067535,0.17453292
2,0.25051257,-0.581478894,0.278778076,0.722086251,0.17453292
31,0.250801593,-0.581247568,0.279098809,0.722048223,0.17453292
37,0.250999719,-0.581025183,0.279362559,0.722056389,0.17453292
56,0.25115028,-0.580867648,0.279575229,0.722048461,0.17453292
77,0.251245737,-0.580618501,0.279737413,0.722152829,0.17453292
96,0.251667112,-0.58026284,0.280299157,0.722074151,0.17453292
116,0.252118587,-0.5797382,0.281020761,0.722057641,0.17453292
136,0.252134055,-0.579612076,0.281111479,0.722118139,0.17453292
155,0.252591848,-0.579389334,0.281570852,0.721957862,0.17453292
179,0.253222317,-0.579020441,0.282109737,0.72182256,0.17453292
196,0.253783226,-0.578520596,0.282603532,0.721833229,0.17453292
216,0.254299134,-0.578007817,0.282981515,0.721914411,0.17453292
236,0.255082875,-0.577316225,0.283750534,0.721889436,0.17453292
254,0.256162137,-0.576654315,0.284680724,0.721670032,0.17453292
273,0.257256955,-0.575854361,0.285673112,0.721527219,0.17453292
293,0.259053916,-0.57468915,0.287004054,0.721285045,0.17453292
316,0.261577815,-0.572447121,0.289374352,0.721209943,0.17453292
333,0.265074164,-0.570020616,0.291954607,0.720815301,0.17453292
353,0.26899904,-0.567397237,0.29479304,0.720275581,0.17453292
373,0.273585796,-0.564722002,0.297618747,0.719487965,0.17453292
392,0.27964583,-0.560907543,0.301976889,0.718325078,0.17453292
411,0.287330121,-0.555831432,0.307894051,0.716724515,0.17453292
434,0.294423103,-0.551845729,0.314302444,0.714139521,0.17453292
452,0.303119034,-0.546945155,0.322538227,0.710590541,0.17453292
471,0.313712716,-0.540937185,0.333270937,0.705621541,0.17453292
490,0.325993985,-0.533676088,0.346839309,0.69901377,0.17453292
510,0.339536965,-0.525391042,0.362394869,0.690904379,0.17453292
529,0.355186671,-0.515423775,0.379998028,0.681015611,0.17453292
